Hour_sin,Hour_cos,Soil_Temp,Rainfall,Soil_Moisture
-1.0,-0.0,18.4,0.0,0.063
-0.9659,0.2588,18.9,0.0,0.063
-0.866,0.5,19.3,0.0,0.063
-0.7071,0.7071,20.1,0.0,0.063
-0.5,0.866,20.4,0.0,0.063
-0.2588,0.9659,20.4,0.0,0.063
0.0,1.0,20.0,0.0,0.063
0.2588,0.9659,19.6,0.0,0.063
0.5,0.866,18.9,0.0,0.063
0.7071,0.7071,18.3,0.0,0.062
0.866,0.5,17.9,0.0,0.062
0.9659,0.2588,17.6,0.0,0.062
1.0,0.0,17.3,0.0,0.062
0.9659,-0.2588,17.2,0.0,0.062
0.866,-0.5,17.1,0.0,0.062
0.7071,-0.7071,17.1,0.0,0.062
0.5,-0.866,17.1,0.0,0.062
0.2588,-0.9659,17.0,0.0,0.062
0.0,-1.0,17.0,0.0,0.063
-0.2588,-0.9659,16.8,0.0,0.062
-0.5,-0.866,16.8,0.0,0.062
-0.7071,-0.7071,17.1,0.0,0.062
-0.866,-0.5,17.7,0.0,0.063
-0.9659,-0.2588,18.8,0.0,0.063
-1.0,-0.0,20.9,0.0,0.063
-0.9659,0.2588,22.2,0.0,0.063
-0.866,0.5,22.8,0.0,0.063
-0.7071,0.7071,24.6,0.0,0.063
-0.5,0.866,26.9,0.0,0.063
-0.2588,0.9659,28.4,0.0,0.063
0.0,1.0,27.4,0.0,0.063
0.2588,0.9659,24.9,0.0,0.063
0.5,0.866,22.4,0.0,0.062
0.7071,0.7071,19.9,0.0,0.062
0.866,0.5,18.6,0.0,0.062
0.9659,0.2588,17.9,0.0,0.062
1.0,0.0,16.3,0.0,0.062
0.9659,-0.2588,14.6,0.0,0.062
0.866,-0.5,13.8,0.0,0.062
0.7071,-0.7071,13.5,0.0,0.062
0.5,-0.866,13.3,0.0,0.062
0.2588,-0.9659,12.9,0.0,0.062
0.0,-1.0,12.6,0.0,0.062
-0.2588,-0.9659,12.4,0.0,0.062
-0.5,-0.866,13.1,0.0,0.062
-0.7071,-0.7071,15.2,0.0,0.062
-0.866,-0.5,17.3,0.0,0.062
-0.9659,-0.2588,19.6,0.0,0.062
-1.0,-0.0,22.1,0.0,0.062
-0.9659,0.2588,23.7,0.0,0.062
-0.866,0.5,23.8,0.0,0.063
-0.7071,0.7071,23.7,0.0,0.062
-0.5,0.866,24.7,0.0,0.063
-0.2588,0.9659,25.5,0.0,0.062
0.0,1.0,25.3,0.0,0.063
0.2588,0.9659,23.6,0.0,0.062
0.5,0.866,21.7,0.0,0.062
0.7071,0.7071,19.1,0.0,0.062
0.866,0.5,17.3,0.0,0.062
0.9659,0.2588,16.8,0.0,0.062
1.0,0.0,16.7,0.0,0.062
0.9659,-0.2588,16.5,0.0,0.062
0.866,-0.5,16.4,0.0,0.062
0.7071,-0.7071,15.3,0.0,0.062
0.5,-0.866,16.2,0.0,0.062
0.2588,-0.9659,16.3,0.0,0.062
0.0,-1.0,16.0,0.0,0.062
-0.2588,-0.9659,15.2,0.0,0.062
-0.5,-0.866,14.9,0.0,0.062
-0.7071,-0.7071,16.5,0.0,0.062
-0.866,-0.5,17.1,0.0,0.062
-0.9659,-0.2588,17.9,0.0,0.062
-1.0,-0.0,19.2,0.0,0.062
-0.9659,0.2588,21.6,0.0,0.062
-0.866,0.5,22.1,0.0,0.062
-0.7071,0.7071,22.0,0.0,0.062
-0.5,0.866,22.6,0.0,0.062
-0.2588,0.9659,22.4,0.0,0.062
0.0,1.0,22.1,0.0,0.062
0.2588,0.9659,21.4,0.0,0.062
0.5,0.866,20.8,0.0,0.062
0.7071,0.7071,18.8,0.0,0.062
0.866,0.5,15.8,0.0,0.062
0.9659,0.2588,15.6,0.0,0.062
1.0,0.0,14.3,0.0,0.062
0.9659,-0.2588,13.4,0.0,0.062
0.866,-0.5,12.9,0.0,0.062
0.7071,-0.7071,12.6,0.0,0.062
0.5,-0.866,12.3,0.0,0.062
0.2588,-0.9659,11.8,0.0,0.062
0.0,-1.0,11.7,0.0,0.062
-0.2588,-0.9659,11.3,0.0,0.062
-0.5,-0.866,12.1,0.0,0.062
-0.7071,-0.7071,14.2,0.0,0.062
-0.866,-0.5,16.5,0.0,0.062
-0.9659,-0.2588,19.1,0.0,0.062
-1.0,-0.0,22.1,0.0,0.062
-0.9659,0.2588,25.4,0.0,0.062
-0.866,0.5,28.2,0.0,0.063
-0.7071,0.7071,30.3,0.0,0.063
-0.5,0.866,30.8,0.0,0.062
-0.2588,0.9659,30.2,0.0,0.062
0.0,1.0,28.7,0.0,0.062
0.2588,0.9659,26.3,0.0,0.062
0.5,0.866,23.6,0.0,0.062
0.7071,0.7071,20.4,0.0,0.062
0.866,0.5,18.6,0.0,0.062
0.9659,0.2588,17.3,0.0,0.061
1.0,0.0,16.0,0.0,0.061
0.9659,-0.2588,16.3,0.0,0.061
0.866,-0.5,14.6,0.0,0.062
0.7071,-0.7071,13.8,0.0,0.062
0.5,-0.866,14.2,0.0,0.061
0.2588,-0.9659,13.1,0.0,0.062
0.0,-1.0,12.4,0.0,0.061
-0.2588,-0.9659,11.9,0.0,0.061
-0.5,-0.866,12.8,0.0,0.061
-0.7071,-0.7071,14.9,0.0,0.062
-0.866,-0.5,16.9,0.0,0.062
-0.9659,-0.2588,19.4,0.0,0.062
-1.0,-0.0,22.1,0.0,0.062
-0.9659,0.2588,25.1,0.0,0.062
-0.866,0.5,28.2,0.0,0.062
-0.7071,0.7071,30.5,0.0,0.062
-0.5,0.866,30.9,0.0,0.062
-0.2588,0.9659,30.2,0.0,0.062
0.0,1.0,28.5,0.0,0.062
0.2588,0.9659,25.7,0.0,0.062
0.5,0.866,23.1,0.0,0.061
0.7071,0.7071,20.5,0.0,0.061
0.866,0.5,19.3,0.0,0.061
0.9659,0.2588,18.1,0.0,0.061
1.0,0.0,17.7,0.0,0.061
0.9659,-0.2588,17.3,0.0,0.061
0.866,-0.5,17.0,0.0,0.061
0.7071,-0.7071,16.5,0.0,0.061
0.5,-0.866,15.5,0.0,0.061
0.2588,-0.9659,14.1,0.0,0.061
0.0,-1.0,13.5,0.0,0.061
-0.2588,-0.9659,13.3,0.0,0.061
-0.5,-0.866,14.2,0.0,0.061
-0.7071,-0.7071,16.1,0.0,0.061
-0.866,-0.5,17.8,0.0,0.061
-0.9659,-0.2588,20.2,0.0,0.062
-1.0,-0.0,23.0,0.0,0.062
-0.9659,0.2588,26.2,0.0,0.062
-0.866,0.5,29.3,0.0,0.062
-0.7071,0.7071,31.5,0.0,0.062
-0.5,0.866,32.0,0.0,0.062
-0.2588,0.9659,31.0,0.0,0.062
0.0,1.0,29.2,0.0,0.062
0.2588,0.9659,26.4,0.0,0.062
0.5,0.866,24.3,0.0,0.061
0.7071,0.7071,22.2,0.0,0.061
0.866,0.5,19.1,0.0,0.061
0.9659,0.2588,18.3,0.0,0.061
1.0,0.0,16.4,0.0,0.061
0.9659,-0.2588,15.5,0.0,0.061
0.866,-0.5,15.3,0.0,0.061
0.7071,-0.7071,14.7,0.0,0.061
0.5,-0.866,15.4,0.0,0.061
0.2588,-0.9659,14.6,0.0,0.061
0.0,-1.0,13.1,0.0,0.061
-0.2588,-0.9659,12.6,0.0,0.061
-0.5,-0.866,13.5,0.0,0.061
-0.7071,-0.7071,15.9,0.0,0.061
-0.866,-0.5,18.3,0.0,0.061
-0.9659,-0.2588,21.1,0.0,0.061
-1.0,-0.0,24.0,0.0,0.061
-0.9659,0.2588,27.5,0.0,0.061
-0.866,0.5,30.8,0.0,0.061
-0.7071,0.7071,33.0,0.0,0.061
-0.5,0.866,33.3,0.0,0.061
-0.2588,0.9659,32.6,0.0,0.061
0.0,1.0,30.7,0.0,0.061
0.2588,0.9659,27.4,0.0,0.061
0.5,0.866,24.4,0.0,0.061
0.7071,0.7071,22.0,0.0,0.061
0.866,0.5,19.1,0.0,0.061
0.9659,0.2588,17.1,0.0,0.061
1.0,0.0,16.8,0.0,0.061
0.9659,-0.2588,15.6,0.0,0.061
0.866,-0.5,14.9,0.0,0.061
0.7071,-0.7071,14.8,0.0,0.061
0.5,-0.866,13.6,0.0,0.061
0.2588,-0.9659,13.2,0.0,0.061
0.0,-1.0,12.7,0.0,0.06
-0.2588,-0.9659,12.2,0.0,0.06
-0.5,-0.866,13.3,0.0,0.06
-0.7071,-0.7071,15.8,0.0,0.06
-0.866,-0.5,18.7,0.0,0.06
-0.9659,-0.2588,21.5,0.0,0.061
-1.0,-0.0,24.7,0.0,0.061
-0.9659,0.2588,28.2,0.0,0.061
-0.866,0.5,31.0,0.0,0.061
-0.7071,0.7071,33.1,0.0,0.061
-0.5,0.866,33.6,0.0,0.061
-0.2588,0.9659,32.6,0.0,0.06
0.0,1.0,30.3,0.0,0.061
0.2588,0.9659,27.2,0.0,0.061
0.5,0.866,24.1,0.0,0.061
0.7071,0.7071,20.9,0.0,0.061
0.866,0.5,17.7,0.0,0.06
0.9659,0.2588,16.5,0.0,0.06
1.0,0.0,15.7,0.0,0.06
0.9659,-0.2588,15.0,0.0,0.06
0.866,-0.5,14.4,0.0,0.06
0.7071,-0.7071,15.5,0.0,0.06
0.5,-0.866,15.0,0.0,0.06
0.2588,-0.9659,15.1,0.0,0.06
0.0,-1.0,15.6,0.0,0.06
-0.2588,-0.9659,15.9,0.0,0.06
-0.5,-0.866,16.7,0.0,0.06
-0.7071,-0.7071,17.6,0.0,0.06
-0.866,-0.5,18.9,0.0,0.06
-0.9659,-0.2588,20.6,0.0,0.06
-1.0,-0.0,22.8,0.0,0.06
-0.9659,0.2588,25.9,0.0,0.06
-0.866,0.5,28.6,0.0,0.06
-0.7071,0.7071,30.5,0.0,0.06
-0.5,0.866,31.1,0.0,0.06
-0.2588,0.9659,30.4,0.0,0.06
0.0,1.0,29.3,0.0,0.06
0.2588,0.9659,26.4,0.0,0.06
0.5,0.866,23.7,0.0,0.06
0.7071,0.7071,21.4,0.0,0.06
0.866,0.5,18.2,0.0,0.06
0.9659,0.2588,16.9,0.0,0.06
1.0,0.0,17.3,0.0,0.06
0.9659,-0.2588,17.7,0.0,0.06
0.866,-0.5,18.3,0.0,0.06
0.7071,-0.7071,18.3,0.0,0.059
0.5,-0.866,18.1,0.0,0.06
0.2588,-0.9659,17.9,0.0,0.06
0.0,-1.0,17.3,0.0,0.06
-0.2588,-0.9659,17.4,0.0,0.06
-0.5,-0.866,17.3,0.0,0.06
-0.7071,-0.7071,17.7,0.0,0.06
-0.866,-0.5,18.8,0.0,0.059
-0.9659,-0.2588,20.0,0.0,0.059
-1.0,-0.0,20.6,0.0,0.059
-0.9659,0.2588,21.9,0.0,0.059
-0.866,0.5,23.4,0.0,0.06
-0.7071,0.7071,24.5,0.0,0.06
-0.5,0.866,25.5,0.0,0.06
-0.2588,0.9659,27.8,0.0,0.06
0.0,1.0,27.2,0.0,0.06
0.2588,0.9659,24.8,0.0,0.06
0.5,0.866,22.4,0.0,0.06
0.7071,0.7071,20.5,0.0,0.059
0.866,0.5,19.3,0.0,0.06
0.9659,0.2588,18.4,0.0,0.059
1.0,0.0,16.3,0.0,0.059
0.9659,-0.2588,14.9,0.0,0.059
0.866,-0.5,16.1,0.0,0.059
0.7071,-0.7071,16.9,0.0,0.059
0.5,-0.866,17.0,0.0,0.059
0.2588,-0.9659,16.9,0.0,0.059
0.0,-1.0,17.0,0.0,0.059
-0.2588,-0.9659,16.8,0.0,0.059
-0.5,-0.866,16.8,0.0,0.059
-0.7071,-0.7071,17.3,0.0,0.059
-0.866,-0.5,17.9,0.2,0.059
-0.9659,-0.2588,18.7,0.0,0.059
-1.0,-0.0,20.3,0.0,0.059
-0.9659,0.2588,21.1,0.0,0.059
-0.866,0.5,21.9,0.0,0.059
-0.7071,0.7071,22.9,0.0,0.059
-0.5,0.866,24.9,0.0,0.059
-0.2588,0.9659,27.6,0.0,0.059
0.0,1.0,26.9,0.0,0.06
0.2588,0.9659,24.4,0.0,0.059
0.5,0.866,22.0,0.0,0.059
0.7071,0.7071,20.0,0.0,0.059
0.866,0.5,18.6,0.0,0.059
0.9659,0.2588,16.3,0.0,0.059
1.0,0.0,14.5,0.0,0.059
0.9659,-0.2588,13.6,0.0,0.059
0.866,-0.5,13.1,0.0,0.059
0.7071,-0.7071,12.9,0.0,0.058
0.5,-0.866,12.6,0.0,0.058
0.2588,-0.9659,12.5,0.0,0.058
0.0,-1.0,13.8,0.0,0.058
-0.2588,-0.9659,14.4,0.0,0.058
-0.5,-0.866,15.5,0.0,0.058
-0.7071,-0.7071,16.7,0.0,0.058
-0.866,-0.5,17.7,0.0,0.058
-0.9659,-0.2588,19.0,0.0,0.059
-1.0,-0.0,20.1,0.0,0.059
-0.9659,0.2588,20.8,0.0,0.059
-0.866,0.5,21.9,0.0,0.059
-0.7071,0.7071,26.4,0.0,0.059
-0.5,0.866,29.9,0.0,0.059
-0.2588,0.9659,30.0,0.0,0.059
0.0,1.0,28.3,0.0,0.059
0.2588,0.9659,25.5,0.0,0.059
0.5,0.866,22.7,0.0,0.059
0.7071,0.7071,20.4,0.0,0.059
0.866,0.5,17.4,0.0,0.059
0.9659,0.2588,16.5,0.0,0.059
1.0,0.0,16.6,0.0,0.058
0.9659,-0.2588,15.2,0.0,0.058
0.866,-0.5,13.8,0.0,0.058
0.7071,-0.7071,13.0,0.0,0.058
0.5,-0.866,12.8,0.0,0.058
0.2588,-0.9659,12.4,0.0,0.058
0.0,-1.0,12.3,0.0,0.058
-0.2588,-0.9659,11.7,0.0,0.058
-0.5,-0.866,12.9,0.0,0.058
-0.7071,-0.7071,15.0,0.0,0.058
-0.866,-0.5,17.4,0.0,0.058
-0.9659,-0.2588,20.2,0.0,0.058
-1.0,-0.0,22.9,0.0,0.058
-0.9659,0.2588,26.1,0.0,0.058
-0.866,0.5,29.2,0.0,0.058
-0.7071,0.7071,31.4,0.0,0.058
-0.5,0.866,32.2,0.0,0.058
-0.2588,0.9659,31.5,0.0,0.058
0.0,1.0,29.7,0.0,0.059
0.2588,0.9659,26.6,0.0,0.059
0.5,0.866,23.7,0.0,0.059
0.7071,0.7071,21.7,0.0,0.059
0.866,0.5,19.2,0.0,0.059
0.9659,0.2588,17.4,0.0,0.058
1.0,0.0,17.6,0.0,0.058
0.9659,-0.2588,15.5,0.0,0.058
0.866,-0.5,14.7,0.0,0.058
0.7071,-0.7071,14.6,0.0,0.057
0.5,-0.866,14.0,0.0,0.058
0.2588,-0.9659,13.2,0.0,0.058
0.0,-1.0,12.5,0.0,0.057
-0.2588,-0.9659,12.3,0.0,0.057
-0.5,-0.866,14.7,0.0,0.057
-0.7071,-0.7071,16.1,0.0,0.057
-0.866,-0.5,16.7,0.0,0.058
-0.9659,-0.2588,18.0,0.0,0.057
-1.0,-0.0,22.6,0.0,0.058
-0.9659,0.2588,26.1,0.0,0.057
-0.866,0.5,26.0,0.0,0.058
-0.7071,0.7071,26.0,0.0,0.058
-0.5,0.866,30.4,0.0,0.058
-0.2588,0.9659,29.4,0.0,0.058
0.0,1.0,27.3,0.0,0.058
0.2588,0.9659,24.5,0.0,0.058
0.5,0.866,22.0,0.0,0.058
0.7071,0.7071,20.0,0.0,0.058
0.866,0.5,18.7,0.0,0.058
0.9659,0.2588,17.8,0.0,0.058
1.0,0.0,16.9,0.0,0.057
0.9659,-0.2588,15.7,0.0,0.057
0.866,-0.5,14.9,0.0,0.057
0.7071,-0.7071,14.9,0.0,0.057
0.5,-0.866,13.9,0.0,0.057
0.2588,-0.9659,12.8,0.0,0.057
0.0,-1.0,11.9,0.0,0.057
-0.2588,-0.9659,11.5,0.0,0.057
-0.5,-0.866,12.4,0.0,0.057
-0.7071,-0.7071,14.7,0.0,0.057
-0.866,-0.5,16.9,0.0,0.057
-0.9659,-0.2588,19.7,0.0,0.057
-1.0,-0.0,22.0,0.0,0.057
-0.9659,0.2588,22.7,0.0,0.057
-0.866,0.5,23.9,0.0,0.057
-0.7071,0.7071,29.0,0.0,0.057
-0.5,0.866,31.0,0.0,0.057
-0.2588,0.9659,30.6,0.0,0.057
0.0,1.0,28.6,0.0,0.057
0.2588,0.9659,25.5,0.0,0.057
0.5,0.866,22.5,0.0,0.058
0.7071,0.7071,20.4,0.0,0.058
0.866,0.5,19.4,0.0,0.058
0.9659,0.2588,18.2,0.0,0.057
1.0,0.0,16.3,0.0,0.057
0.9659,-0.2588,14.2,0.0,0.057
0.866,-0.5,13.1,0.0,0.057
0.7071,-0.7071,13.9,0.0,0.057
0.5,-0.866,13.0,0.0,0.057
0.2588,-0.9659,12.5,0.0,0.057
0.0,-1.0,13.0,0.0,0.056
-0.2588,-0.9659,12.6,0.0,0.056
-0.5,-0.866,13.9,0.0,0.056
-0.7071,-0.7071,15.5,0.0,0.056
-0.866,-0.5,17.2,0.0,0.056
-0.9659,-0.2588,20.1,0.0,0.056
-1.0,-0.0,20.8,0.0,0.057
-0.9659,0.2588,21.0,0.0,0.057
-0.866,0.5,21.2,0.0,0.057
-0.7071,0.7071,20.8,0.0,0.057
-0.5,0.866,19.8,0.0,0.057
-0.2588,0.9659,19.6,0.0,0.057
0.0,1.0,20.2,0.0,0.057
0.2588,0.9659,19.2,0.0,0.057
0.5,0.866,18.0,0.0,0.057
0.7071,0.7071,17.4,0.0,0.057
0.866,0.5,16.7,0.0,0.057
0.9659,0.2588,16.4,0.0,0.057
1.0,0.0,16.2,0.0,0.057
0.9659,-0.2588,15.0,0.0,0.057
0.866,-0.5,15.3,0.0,0.057
0.7071,-0.7071,15.3,0.0,0.057
0.5,-0.866,14.4,0.0,0.056
0.2588,-0.9659,12.8,0.0,0.056
0.0,-1.0,11.9,0.0,0.056
-0.2588,-0.9659,11.4,0.0,0.056
-0.5,-0.866,12.4,0.0,0.056
-0.7071,-0.7071,14.4,0.0,0.056
-0.866,-0.5,16.3,0.0,0.056
-0.9659,-0.2588,18.4,0.0,0.056
-1.0,-0.0,21.5,0.0,0.056
-0.9659,0.2588,25.2,0.0,0.056
-0.866,0.5,28.7,0.0,0.056
-0.7071,0.7071,31.2,0.0,0.056
-0.5,0.866,32.1,0.0,0.057
-0.2588,0.9659,31.1,0.0,0.057
0.0,1.0,29.8,0.0,0.057
0.2588,0.9659,26.9,0.0,0.057
0.5,0.866,24.0,0.0,0.057
0.7071,0.7071,21.6,0.0,0.057
0.866,0.5,19.8,0.0,0.057
0.9659,0.2588,18.2,0.0,0.057
1.0,0.0,16.0,0.0,0.057
0.9659,-0.2588,15.2,0.0,0.056
0.866,-0.5,14.1,0.0,0.056
0.7071,-0.7071,13.5,0.0,0.056
0.5,-0.866,13.2,0.0,0.056
0.2588,-0.9659,12.8,0.0,0.056
0.0,-1.0,12.2,0.0,0.056
-0.2588,-0.9659,12.3,0.0,0.056
-0.5,-0.866,13.6,0.0,0.055
-0.7071,-0.7071,15.7,0.0,0.055
-0.866,-0.5,17.7,0.0,0.055
-0.9659,-0.2588,20.3,0.0,0.056
-1.0,-0.0,23.3,0.0,0.056
-0.9659,0.2588,26.7,0.0,0.056
-0.866,0.5,29.7,0.0,0.056
-0.7071,0.7071,32.1,0.0,0.056
-0.5,0.866,33.5,0.0,0.056
-0.2588,0.9659,32.5,0.0,0.056
0.0,1.0,30.6,0.0,0.057
0.2588,0.9659,28.0,0.0,0.057
0.5,0.866,25.1,0.0,0.056
0.7071,0.7071,22.6,0.0,0.056
0.866,0.5,20.4,0.0,0.056
0.9659,0.2588,19.0,0.0,0.056
1.0,0.0,18.1,0.0,0.056
0.9659,-0.2588,18.1,0.0,0.056
0.866,-0.5,15.7,0.0,0.056
0.7071,-0.7071,14.4,0.0,0.056
0.5,-0.866,13.7,0.0,0.055
0.2588,-0.9659,13.6,0.0,0.055
0.0,-1.0,14.4,0.0,0.055
-0.2588,-0.9659,14.2,0.0,0.055
-0.5,-0.866,14.7,0.0,0.055
-0.7071,-0.7071,16.8,0.0,0.055
-0.866,-0.5,19.3,0.0,0.055
-0.9659,-0.2588,22.2,0.0,0.055
-1.0,-0.0,25.4,0.0,0.055
-0.9659,0.2588,28.3,0.0,0.055
-0.866,0.5,30.8,0.0,0.055
-0.7071,0.7071,33.1,0.0,0.055
-0.5,0.866,33.8,0.0,0.055
-0.2588,0.9659,33.0,0.0,0.055
0.0,1.0,31.0,0.0,0.056
0.2588,0.9659,28.0,0.0,0.056
0.5,0.866,25.5,0.0,0.056
0.7071,0.7071,23.0,0.0,0.056
0.866,0.5,21.0,0.0,0.056
0.9659,0.2588,20.2,0.0,0.056
1.0,0.0,19.6,0.0,0.056
0.9659,-0.2588,18.9,0.0,0.056
0.866,-0.5,18.4,0.0,0.055
0.7071,-0.7071,18.6,0.0,0.055
0.5,-0.866,18.3,0.0,0.055
0.2588,-0.9659,17.3,0.0,0.054
0.0,-1.0,15.4,0.0,0.055
-0.2588,-0.9659,14.5,0.0,0.054
-0.5,-0.866,16.6,0.0,0.054
-0.7071,-0.7071,18.0,0.0,0.054
-0.866,-0.5,19.5,0.0,0.054
-0.9659,-0.2588,21.3,0.0,0.054
-1.0,-0.0,25.1,0.0,0.055
-0.9659,0.2588,28.9,0.0,0.054
-0.866,0.5,31.7,0.0,0.054
-0.7071,0.7071,33.4,0.0,0.054
-0.5,0.866,34.1,0.0,0.054
-0.2588,0.9659,33.6,0.0,0.055
0.0,1.0,31.3,0.0,0.055
0.2588,0.9659,27.8,0.0,0.055
0.5,0.866,24.9,0.0,0.055
0.7071,0.7071,22.6,0.0,0.055
0.866,0.5,20.4,0.0,0.055
0.9659,0.2588,18.3,0.0,0.055
1.0,0.0,17.8,0.0,0.054
0.9659,-0.2588,18.0,0.0,0.054
0.866,-0.5,18.8,0.0,0.054
0.7071,-0.7071,19.0,0.0,0.054
0.5,-0.866,18.8,0.0,0.054
0.2588,-0.9659,18.6,0.0,0.054
0.0,-1.0,18.4,0.0,0.054
-0.2588,-0.9659,18.1,0.0,0.054
-0.5,-0.866,18.3,0.0,0.054
-0.7071,-0.7071,18.7,0.0,0.054
-0.866,-0.5,19.0,0.0,0.054
-0.9659,-0.2588,19.2,0.0,0.054
-1.0,-0.0,19.9,0.0,0.054
-0.9659,0.2588,21.5,0.0,0.054
-0.866,0.5,23.2,0.0,0.054
-0.7071,0.7071,24.8,0.0,0.054
-0.5,0.866,28.5,0.0,0.054
-0.2588,0.9659,30.3,0.0,0.054
0.0,1.0,29.0,0.0,0.054
0.2588,0.9659,25.9,0.0,0.055
0.5,0.866,23.2,0.0,0.055
0.7071,0.7071,21.2,0.0,0.055
0.866,0.5,19.6,0.0,0.054
0.9659,0.2588,19.1,0.0,0.054
1.0,0.0,18.4,0.0,0.054
0.9659,-0.2588,17.2,0.0,0.054
0.866,-0.5,17.5,0.0,0.054
0.7071,-0.7071,17.8,0.0,0.054
0.5,-0.866,17.5,0.0,0.054
0.2588,-0.9659,17.2,0.0,0.054
0.0,-1.0,17.2,0.0,0.054
-0.2588,-0.9659,17.5,0.0,0.054
-0.5,-0.866,17.8,0.0,0.054
-0.7071,-0.7071,18.4,0.0,0.054
-0.866,-0.5,19.1,0.0,0.054
-0.9659,-0.2588,19.4,0.0,0.054
-1.0,-0.0,20.6,0.0,0.054
-0.9659,0.2588,22.1,0.0,0.054
-0.866,0.5,25.3,0.0,0.054
-0.7071,0.7071,27.7,0.0,0.054
-0.5,0.866,29.8,0.0,0.054
-0.2588,0.9659,29.5,0.0,0.054
0.0,1.0,28.5,0.0,0.054
0.2588,0.9659,25.8,0.0,0.054
0.5,0.866,23.7,0.0,0.054
0.7071,0.7071,21.5,0.0,0.054
0.866,0.5,19.6,0.0,0.054
0.9659,0.2588,18.2,0.0,0.054
1.0,0.0,17.2,0.0,0.054
0.9659,-0.2588,16.0,0.0,0.054
0.866,-0.5,17.2,0.0,0.054
0.7071,-0.7071,18.2,0.0,0.053
0.5,-0.866,18.5,0.0,0.053
0.2588,-0.9659,18.6,0.0,0.053
0.0,-1.0,18.6,0.0,0.053
-0.2588,-0.9659,18.4,0.0,0.053
-0.5,-0.866,18.5,0.0,0.053
-0.7071,-0.7071,18.9,0.0,0.053
-0.866,-0.5,19.3,0.0,0.053
-0.9659,-0.2588,19.7,0.0,0.053
-1.0,-0.0,20.8,0.0,0.053
-0.9659,0.2588,23.1,0.0,0.053
-0.866,0.5,27.0,0.0,0.053
-0.7071,0.7071,31.3,0.0,0.053
-0.5,0.866,32.4,0.0,0.053
-0.2588,0.9659,32.1,0.0,0.053
0.0,1.0,30.7,0.0,0.053
0.2588,0.9659,27.5,0.0,0.054
0.5,0.866,24.8,0.0,0.054
0.7071,0.7071,22.2,0.0,0.054
0.866,0.5,19.7,0.0,0.054
0.9659,0.2588,19.2,0.0,0.054
1.0,0.0,19.1,0.0,0.053
0.9659,-0.2588,19.0,0.0,0.053
0.866,-0.5,19.3,0.0,0.053
0.7071,-0.7071,19.3,0.0,0.053
0.5,-0.866,18.9,0.0,0.053
0.2588,-0.9659,17.8,0.0,0.053
0.0,-1.0,17.1,0.0,0.053
-0.2588,-0.9659,16.5,0.0,0.053
-0.5,-0.866,17.7,0.0,0.053
-0.7071,-0.7071,18.6,0.0,0.053
-0.866,-0.5,19.4,0.0,0.053
-0.9659,-0.2588,20.6,0.0,0.053
-1.0,-0.0,22.6,0.0,0.053
-0.9659,0.2588,26.8,0.0,0.053
-0.866,0.5,29.1,0.0,0.053
-0.7071,0.7071,28.2,0.0,0.053
-0.5,0.866,27.5,0.0,0.053
-0.2588,0.9659,26.5,0.0,0.053
0.0,1.0,25.6,0.0,0.053
0.2588,0.9659,24.1,0.0,0.053
0.5,0.866,22.4,0.0,0.053
0.7071,0.7071,21.1,0.0,0.053
0.866,0.5,20.0,0.0,0.053
0.9659,0.2588,19.5,0.0,0.053
1.0,0.0,19.1,0.0,0.053
0.9659,-0.2588,18.9,0.0,0.053
0.866,-0.5,18.6,0.0,0.053
0.7071,-0.7071,18.3,0.0,0.053
0.5,-0.866,18.1,0.0,0.053
0.2588,-0.9659,17.9,0.0,0.053
0.0,-1.0,17.8,0.0,0.053
-0.2588,-0.9659,17.8,0.0,0.053
-0.5,-0.866,18.3,0.0,0.053
-0.7071,-0.7071,18.7,0.0,0.053
-0.866,-0.5,19.6,0.0,0.052
-0.9659,-0.2588,20.6,0.0,0.052
-1.0,-0.0,21.8,0.0,0.052
-0.9659,0.2588,23.4,0.0,0.052
-0.866,0.5,25.0,0.0,0.053
-0.7071,0.7071,26.8,0.0,0.053
-0.5,0.866,31.5,0.0,0.053
-0.2588,0.9659,31.8,0.0,0.052
0.0,1.0,30.1,0.0,0.053
0.2588,0.9659,27.4,0.0,0.053
0.5,0.866,24.7,0.0,0.053
0.7071,0.7071,22.1,0.0,0.053
0.866,0.5,19.7,0.0,0.053
0.9659,0.2588,17.8,0.0,0.053
1.0,0.0,16.2,0.0,0.053
0.9659,-0.2588,16.0,0.0,0.053
0.866,-0.5,14.9,0.0,0.053
0.7071,-0.7071,14.5,0.0,0.053
0.5,-0.866,14.6,0.0,0.052
0.2588,-0.9659,16.6,0.0,0.052
0.0,-1.0,17.4,0.0,0.052
-0.2588,-0.9659,17.7,0.0,0.052
-0.5,-0.866,18.1,0.0,0.052
-0.7071,-0.7071,18.8,0.0,0.052
-0.866,-0.5,20.3,0.0,0.052
-0.9659,-0.2588,23.2,0.0,0.052
-1.0,-0.0,25.8,0.0,0.052
-0.9659,0.2588,27.0,0.0,0.052
-0.866,0.5,28.3,0.0,0.052
-0.7071,0.7071,32.6,0.0,0.052
-0.5,0.866,34.2,0.0,0.052
-0.2588,0.9659,33.6,0.0,0.052
0.0,1.0,31.5,0.0,0.052
0.2588,0.9659,27.7,0.0,0.053
0.5,0.866,25.6,0.0,0.052
0.7071,0.7071,22.7,0.0,0.053
0.866,0.5,19.4,0.0,0.053
0.9659,0.2588,17.9,0.0,0.053
